username,text,replies,retweets,quotes,likes,url,timestamp,Merged Hashtags.1,Merged Tweet Mentions
@RManchalkar,"Y we and media are talking these idiots #Pakistan. I feel this is purposefully done..

Defocus idiots,  we are losing the charm and celebration of #G20Summit #G20India",0,1,0,0,https://twitter.com/RManchalkar/status/1615757454687768576,1/18/2023,#Pakistan #G20Summit #G20India               ,                                     
@nandtara,"India’s #Parliament witnessed a Modi spawn, abusing a Muslim Member of Parliament in the vilest terms.

2 senior Ministers of Modi sat behind the offender, laughing heartily to endorse these hateful slurs.

You @POTUS & @10DowningStreet attended #G20India with backslapping  camaraderie, succumbing meekly to the media ban and asked no questions of the #ManipurHorror leaving these attacks to proliferate.

Our sovereignty is supreme, but are you’ll willing to stand by in silence letting the great Indian democracy slide into this cauldron of Hindutva evil?? You have trade ban buttons to enforce. 

Kudos to @sardesairajdeep for this ????",2,44,0,56,https://twitter.com/nandtara/status/1705264622612381968,9/22/2023,#Parliament #G20India #ManipurHorror               ,POTUS 10DowningStreet sardesairajdeep                                   
@_DigitalIndia,"Have a look at the innovative and interactive Digital India Experience Zone that was organised by @GoI_MeitY and was a key attraction at the #G20Summit at #BharatMandapam in New Delhi.

#G20India #G20Bharat #DigitalIndia @g20org @AshwiniVaishnaw @Rajeev_GoI @abhish18",2,25,1,73,https://twitter.com/_DigitalIndia/status/1701126924494614624,9/11/2023,#G20Summit #BharatMandapam #G20India #G20Bharat #DigitalIndia             ,GoI_MeitY g20org AshwiniVaishnaw Rajeev_GoI abhish18                                 
@g20org,"Witnessing the magnificence of #Khajuraho!

#G20 Delegates at the 4th Infrastructure Working Group Meeting visited the Western Group of Temples. They were awed by the intricate carvings and sculptures of this @UNESCO World Heritage Site.

?? Have a look!

#G20India #IWG",4,28,1,226,https://twitter.com/g20org/status/1705166532953952454,9/22/2023,#Khajuraho #G20 #G20India #IWG              ,UNESCO                                     
@Geeta_Mohan,"When these children weren't visible in the streets of Delhi during #G20India, why are they back on the roads now?
We owe it to the children of our country... To provide them with safety, security, education, life with dignity.

@ArvindKejriwal @narendramodi
@smritiirani
#NationBuilding",14,23,2,117,https://twitter.com/Geeta_Mohan/status/1705158221206638986,9/22/2023,#G20India #NationBuilding                ,ArvindKejriwal narendramodi smritiirani                                   
@MinOfCultureGoI,"India’s biggest dancing festival is back!

Inviting all female artists to participate in the #VandeBharatamNrityaUtsav 2024 and win an opportunity to be a part of the upcoming Republic Day celebrations. 

#CultureUnitesAll #G20India #AmritMahotsav 

(1/2)",1,4,1,12,https://twitter.com/MinOfCultureGoI/status/1705199663325057419,9/22/2023,#VandeBharatamNrityaUtsav #CultureUnitesAll #G20India #AmritMahotsav              ,                                     
@MinOfCultureGoI,"Here's an artfully aesthetic & magical Madhubani painting by artist: __lalita_ray_artist__ (Instagram)

To feature on our page. Tag us in your artwork and use #BhartiyaChitrakala in the caption.

Follow our SM handles for more updates.

#CultureUnitesAll #G20India #AmritMahotsav",0,7,0,29,https://twitter.com/MinOfCultureGoI/status/1705094841754157199,9/22/2023,#BhartiyaChitrakala #CultureUnitesAll #G20India #AmritMahotsav              ,                                     
@MinOfCultureGoI,"To know more about India’s @g20org Culture Working Group, please visit unesco.org/en/sustainable-de…
#G20India #G20Culture #CultureUnitesAll #G20Summit2023",1,1,0,2,https://twitter.com/MinOfCultureGoI/status/1705202342759657626,9/22/2023,#G20India #G20Culture #CultureUnitesAll #G20Summit2023              ,g20org                                     
@MinOfCultureGoI,"Furthermore, standees with message on Swachhata Awareness were displayed at CSL, Shastri Bhawan followed by Shramdan/ cleanliness drive outside the premises.  Take a look of the activities carried out by the Ministry of Culture.  

#CultureUnitesAll #G20India  

(2/3)",1,3,0,6,https://twitter.com/MinOfCultureGoI/status/1705236552874353104,9/22/2023,#CultureUnitesAll #G20India                ,                                     
@MinOfCultureGoI,"As a part of SHS 2023, Joint Secretary, General Administration, Ministry of Culture visited the departmental record room of the Ministry to inspect the physical files of various sections due for review and weeding out.

#CultureUnitesAll #G20India #AmritMahotsav 

(1/3)",2,6,0,17,https://twitter.com/MinOfCultureGoI/status/1705236547417641035,9/22/2023,#CultureUnitesAll #G20India #AmritMahotsav               ,                                     
@MinOfCultureGoI,"Don't miss out on this weekend of exploration and enlightenment! Mark your calendars and discover the world of art, science, and culture.

Join us for these incredible events this weekend!

See you there!

#CultureUnitesAll #AzadiKaAmritMahotsav #G20India",1,3,0,7,https://twitter.com/MinOfCultureGoI/status/1705258535310024914,9/22/2023,#CultureUnitesAll #AzadiKaAmritMahotsav #G20India               ,                                     
@MinOfCultureGoI,"The USA Sherpa along with their delegation visited the 'Culture Corridor: the G20 Digital Museum' at Bharat Mandapam during the #G20Summit2023 in Delhi. Here are some glimpses from their visit.

@g20org
#G20India #G20Culture #CultureUnitesAll",1,4,0,15,https://twitter.com/MinOfCultureGoI/status/1705202328285143187,9/22/2023,#G20Summit2023 #G20India #G20Culture #CultureUnitesAll              ,g20org                                     
@DeepPadhiyarBJP,"#G20India
Commonwealth event was mainly talked about for corruption 
vid.puffyan.us/watch?v=hqcebS6i…
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705288200598770127,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
Silos collapse when we recognize each other's strengths
vid.puffyan.us/watch?v=du4DY3yg…
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705288166276837852,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
We are all workers
vid.puffyan.us/watch?v=_q0X9vzA…
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705288142033649744,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
The success of G20 is not about editorials across the world but it is about the trust that the world now has on our country that we can efficiently perform any task: PM Modi while interacting with G20 functionaries at Bharat Mandapam 
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705288099792814398,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
Earlier only West was discussed in helping others in calamities; India's work in overseas crises made world confident about its abilities: PM Modi 
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705288072085328045,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
Few years ago, the Commonwealth Games was organised in the country. It was an opportunity to rebrand the country and showcase our capabilities but unfortunately, it got mired in other things which brought disrepute to the country : PM Modi while interacting with G20 functionaries at Bharat Mandapam 
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705288046768484496,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
You may have been working for years but during the G20, you would have come across different people of great calibre : PM Modi while interacting with G20 functionaries at Bharat Mandapam 
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705288022466687071,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
We all are workers :  PM Modi while interacting with G20 functionaries at Bharat Mandapam 
via NaMo App",0,1,0,1,https://twitter.com/DeepPadhiyarBJP/status/1705287990778659271,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
PM Modi urges Team G20 to document their experiences in organising the summit, which will help hold future events 
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705287947602493719,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
I have a request to make that if you all can record your experiences on a website. It will serve as guidelines for future events: PM Modi while interacting with G20 functionaries at Bharat Mandapam 
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705287914337489018,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
We got praise from everywhere and it is because of the hardwork of all the functionaries:  PM Modi while interacting with G20 functionaries at Bharat Mandapam 
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705287878371311820,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
The credit for the G20 Summit's success goes to all of you (Team G20): PM Modi  
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705287846104531240,9/22/2023,#G20India                 ,                                     
@DeepPadhiyarBJP,"#G20India
PM Modi interacted with ground level functionaries of G20Summit at Bharat Mandapam  
via NaMo App",0,0,0,0,https://twitter.com/DeepPadhiyarBJP/status/1705287815129595928,9/22/2023,#G20India                 ,                                     
@DDIndialive,"Delegates on day2??at 4th Infrastructure Working Group #IWG meeting under #G20India Presidency in #Khajuraho, deliberated upon‘Complementing InfraTracker 2.0', followed by updates on GIH & Presentation on the outcome of 2023 Infrastructure Investors Dialogue

@g20org @FinMinIndia",0,0,0,0,https://twitter.com/DDIndialive/status/1705287595767496740,9/22/2023,#IWG #G20India #Khajuraho               ,g20org FinMinIndia                                    
@FinMinIndia,"Delegates on day 2?? at the 4??th Infrastructure Working Group #IWG meeting under #G20India Presidency in #Khajuraho, deliberated upon ‘Complementing InfraTracker 2.0', followed by updates on GIH and Presentation on the outcome of 2023 Infrastructure Investors Dialogue. 

@g20org @gi_hub @RBI #cities #infratech #digitaltransformation #urbaninfrastructure #finance #investment #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam",4,9,0,48,https://twitter.com/FinMinIndia/status/1705199808464429338,9/22/2023,#IWG #G20India #Khajuraho #cities #infratech #digitaltransformation #urbaninfrastructure #finance #investment #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam       ,g20org gi_hub RBI                                   
@FinMinIndia,"The 4??th International Financial Architecture Working Group #IFAWG meeting under the #G20India Presidency draws to a successful conclusion in #Seoul. 

Delegates engaged in productive discussions and agreed to continue their coordinated efforts on the key outcomes of #G20IFAWG.

@g20org @RBI #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam",2,9,0,29,https://twitter.com/FinMinIndia/status/1705254741524226089,9/22/2023,#IFAWG #G20India #Seoul #G20IFAWG #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam            ,g20org RBI                                    
@g20org,"On Day 2, delegates at the 4th Infrastructure Working Group Meeting deliberated upon ‘Complementing InfraTracker 2.0', followed by updates on GIH and more. They also visited the Adivart Tribal & Folk Art Museum and the majestic Raneh Falls. 

#IWG #G20India",4,18,0,102,https://twitter.com/g20org/status/1705264259217883413,9/22/2023,#IWG #G20India                ,                                     
@GauravD47242203,"#G20India
Commonwealth event was mainly talked about for corruption 
vid.puffyan.us/watch?v=hqcebS6i…",0,0,0,0,https://twitter.com/GauravD47242203/status/1705283100195029255,9/22/2023,#G20India                 ,                                     
@GauravD47242203,"#G20India
Silos collapse when we recognize each other's strengths
vid.puffyan.us/watch?v=du4DY3yg…",0,0,0,0,https://twitter.com/GauravD47242203/status/1705283071736676798,9/22/2023,#G20India                 ,                                     
@GauravD47242203,"#G20India
We are all workers
vid.puffyan.us/watch?v=_q0X9vzA…",0,0,0,0,https://twitter.com/GauravD47242203/status/1705283046377914435,9/22/2023,#G20India                 ,                                     
@mygovindia,"Here are the highlights from PM @narendramodi's speech at interaction with ground level functionaries of G20 Summit

India always stands united in support of every humanitarian effort

#BharatMandapam #G20 #G20India",4,23,0,59,https://twitter.com/mygovindia/status/1705253908623638580,9/22/2023,#BharatMandapam #G20 #G20India               ,narendramodi                                     
@SaxenaAshvin,"#G20India
The success of G20 is not about editorials across the world but it is about the trust that the world now has on our country that we can efficiently perform any task: PM Modi while interacting with G20 functionaries at Bharat Mandapam
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282516855423470,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
Earlier only West was discussed in helping others in calamities; India's work in overseas crises made world confident about its abilities: PM Modi
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282494902436227,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
Few years ago, the Commonwealth Games was organised in the country. It was an opportunity to rebrand the country and showcase our capabilities but unfortunately, it got mired in other things which brought disrepute to the country : PM Modi while interacting with G20",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282455543189705,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
You may have been working for years but during the G20, you would have come across different people of great calibre : PM Modi while interacting with G20 functionaries at Bharat Mandapam
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282296063115597,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
We all are workers :  PM Modi while interacting with G20 functionaries at Bharat Mandapam
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282276416946428,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
PM Modi urges Team G20 to document their experiences in organising the summit, which will help hold future events
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282249950888063,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
I have a request to make that if you all can record your experiences on a website. It will serve as guidelines for future events: PM Modi while interacting with G20 functionaries at Bharat Mandapam
via NaMo App",0,0,0,1,https://twitter.com/SaxenaAshvin/status/1705282208691569071,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
We got praise from everywhere and it is because of the hardwork of all the functionaries:  PM Modi while interacting with G20 functionaries at Bharat Mandapam
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282187543838847,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
The credit for the G20 Summit's success goes to all of you (Team G20): PM Modi 
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282164026376544,9/22/2023,#G20India                 ,                                     
@SaxenaAshvin,"#G20India
PM Modi interacted with ground level functionaries of G20Summit at Bharat Mandapam 
via NaMo App",0,0,0,0,https://twitter.com/SaxenaAshvin/status/1705282143755304979,9/22/2023,#G20India                 ,                                     
@DDNewslive,"#WATCH | The fourth G20 Infrastructure Working Group meeting concludes in Khajuraho today

Discussions were aimed at promoting inclusive cities and attracting private financing for quality infrastructure.

@g20org @G20_Bharat #G20 #G20India #G20Summit",1,8,0,20,https://twitter.com/DDNewslive/status/1705261926844907710,9/22/2023,#WATCH #G20 #G20India #G20Summit              ,g20org G20_Bharat                                    
@DisinfoLab,"That NAMTA had also been weaponized against India soon became obvious. No sooner they held hands of the ecosystem, they started pushing the #BDS. NAMTA was now protesting #G20India, World Bank fund for Manipur as well asking for economic boycott of India!

23/n",1,35,0,52,https://twitter.com/DisinfoLab/status/1696868955607248998,8/30/2023,#BDS #G20India                ,                                     
@CICSaudi,HRH the Crown Prince meeting on the sidelines of the #G20India Summit.,23,72,4,731,https://twitter.com/CICSaudi/status/1700565366689210614,9/9/2023,#G20India                 ,                                     
@MinOfCultureGoI,"The United Kingdom Prime Minister H.E. @RishiSunak and his wife Akshata Murty experienced the Culture Corridor : the G20 Digital Museum during the @g20org Leaders Summit 2023 in Delhi.

#CultureUnitesAll #G20India #G20Summit",2,19,0,75,https://twitter.com/MinOfCultureGoI/status/1702337379225210902,9/14/2023,#CultureUnitesAll #G20India #G20Summit               ,RishiSunak g20org                                    
@Geeta_Mohan,"#Exclusive
@USAmbNATO Julianne Smith speaks on #G20India 'New Delhi Declaration'
Appreciated India's leadership and rejected the notion that the declaration was ""diluted"". Instead, she welcomed its emphasis on upholding the core principles of the UN Charter, such as sovereignty and territorial integrity. 

#Watch ??
vid.puffyan.us/watch?v=P58DHRkn…",2,9,0,34,https://twitter.com/Geeta_Mohan/status/1705253571200159940,9/22/2023,#Exclusive #G20India #Watch               ,USAmbNATO                                     
@BSNLCorporate,"Stay Connected, Surf More with Our #DataBonanza!
Recharge with #BSNL #STV411 with 180 GB of data for 90 days. 
#G20India
T&C applied.

Recharge now at : bit.ly/STV00411",12,9,2,39,https://twitter.com/BSNLCorporate/status/1705194553161257252,9/22/2023,#DataBonanza #BSNL #STV411 #G20India              ,                                     
@mygovindia,"We should try to find opportunities to work together.

#BharatMandapam #G20 #G20India",1,5,0,19,https://twitter.com/mygovindia/status/1705253924763316409,9/22/2023,#BharatMandapam #G20 #G20India               ,                                     
@mygovindia,"I request all the people involved in the G20 Summit to record their experience & journey during their tenure.

#BharatMandapam #G20 #G20India",2,5,0,20,https://twitter.com/mygovindia/status/1705253922334748910,9/22/2023,#BharatMandapam #G20 #G20India               ,                                     
@mygovindia,"The applause that you can hear from every direction belongs to the efforts of you people

#BharatMandapam #G20 #G20India",1,3,0,5,https://twitter.com/mygovindia/status/1705253919885271108,9/22/2023,#BharatMandapam #G20 #G20India               ,                                     
@mygovindia,"With the success of G20 summit, India has the new confidence to successfully undertake any task of global scale

#BharatMandapam #G20 #G20India",1,3,0,5,https://twitter.com/mygovindia/status/1705253916823408840,9/22/2023,#BharatMandapam #G20 #G20India               ,                                     
@mygovindia,"Over 1 lakh people from all over the world came to G20 and left as India's tourism ambassadors.

#BharatMandapam #G20 #G20India",1,3,0,5,https://twitter.com/mygovindia/status/1705253913174352005,9/22/2023,#BharatMandapam #G20 #G20India               ,                                     
@republic,"#BREAKING | Prime Minister Narendra Modi addresses team G20 at Bharat Mandapam after the successful G20 Summit. 

#PMModi #NarendraModi #G20India2023 #G20SummitDelhi #G20India 

WATCH #LIVE here-vid.puffyan.us/67optAPLjRg",2,16,1,134,https://twitter.com/republic/status/1705209735472181622,9/22/2023,#BREAKING #PMModi #NarendraModi #G20India2023 #G20SummitDelhi #G20India #LIVE           ,                                     
@DDNewslive,"#NewDelhi | PM @narendramodi's interaction with ground level functionaries of the G20 Summit at Bharat Mandapam

Watch full address: vid.puffyan.us/o0KBDdPW9OU
@PMOIndia @g20org #G20India #G20Summit",1,8,0,28,https://twitter.com/DDNewslive/status/1705233992851603928,9/22/2023,#NewDelhi #G20India #G20Summit               ,narendramodi PMOIndia g20org                                   
@DDNewslive,"#WATCH | Prime Minister @narendramodi interacts with ground level functionaries of G20 summit

""We all are workers and today's program is also about that...,"" says PM Modi at Bharat Mandapam

@PMOIndia @g20org #G20India #G20SummitDelhi",2,11,0,54,https://twitter.com/DDNewslive/status/1705223061434225065,9/22/2023,#WATCH #G20India #G20SummitDelhi               ,narendramodi PMOIndia g20org                                   
@mi_raj,"You should be asking authorities why these children were kept hidden, prisoned during #G20India2023 #G20SummitDelhi #G20India #G20Bharat 
It is no fault of children if they have "" came back "" on the road now.",0,0,0,0,https://twitter.com/mi_raj/status/1705271001448317386,9/22/2023,#G20India2023 #G20SummitDelhi #G20India #G20Bharat              ,                                     
@DDNewslive,"PM @narendramodi interacts with ground level functionaries of #G20Summit at Bharat Mandapam 

#Watch live: vid.puffyan.us/live/lLC8LNI-0NA…
@g20org @PMOIndia #G20India",1,9,0,26,https://twitter.com/DDNewslive/status/1705205945326776776,9/22/2023,#G20Summit #Watch #G20India               ,narendramodi g20org PMOIndia                                   
@DDNewslive,"#WATCH | Prime Minister @narendramodi interacts with ground level functionaries of G20 summit

""The credit for the G20 Summit's success goes to all of you (Team G20),"" says PM Modi at Bharat Mandapam

@PMOIndia @g20org #G20India #G20SummitDelhi",0,10,0,29,https://twitter.com/DDNewslive/status/1705215544750735757,9/22/2023,#WATCH #G20India #G20SummitDelhi               ,narendramodi PMOIndia g20org                                   
@AKASHVANIBLR1,"Glimpses of Music Festival held on 12 / 9 /2023 @ Indian Institute of World culture, Bengaluru to celebrate India’s G 20 Presidency.

#G20India #AkashvaniCelebratesG20
@prasarbharati
@airnewsalerts
@MIB_India
@DDnational
@SHANKARA_AIR
@ConceptaFernan1",1,1,0,1,https://twitter.com/AKASHVANIBLR1/status/1701896971051770347,9/13/2023,#G20India #AkashvaniCelebratesG20                ,prasarbharati airnewsalerts MIB_India DDNational SHANKARA_AIR ConceptaFernan1                                
@PIBBhubaneswar,"?“Today’s event is about the unity of labourers (Mazdoor Ekta) and both you and I are Mazdoor”

?“Working collectively in the field removes silos and creates a team”

?“There is strength in the collective spirit”

~ PM @narendramodi
#G20India",0,1,0,0,https://twitter.com/PIBBhubaneswar/status/1705239868895564233,9/22/2023,#G20India                 ,narendramodi                                     
@airnewsalerts,"New Delhi: Prime Minister @narendramodi interacts with ground level functionaries of #G20Summit at Bharat Mandapam.

@g20org | #G20India https://https://twitter.com/i/web/status/1705208109923549544",1,6,0,39,https://twitter.com/airnewsalerts/status/1705208109923549544,9/22/2023,#G20Summit #G20India                ,narendramodi g20org                                    
@manish_bhawar,"#G20India

Commonwealth event was mainly talked about for corruption 

vid.puffyan.us/watch?v=hqcebS6i…",0,0,0,0,https://twitter.com/manish_bhawar/status/1705268125326061787,9/22/2023,#G20India                 ,                                     
@manish_bhawar,"#G20India

Silos collapse when we recognize each other's strengths

vid.puffyan.us/watch?v=du4DY3yg…",0,0,0,0,https://twitter.com/manish_bhawar/status/1705268070678470743,9/22/2023,#G20India                 ,                                     
@manish_bhawar,"#G20India

We are all workers

vid.puffyan.us/watch?v=_q0X9vzA…",0,0,0,0,https://twitter.com/manish_bhawar/status/1705268015019983090,9/22/2023,#G20India                 ,                                     
@manish_bhawar,"#G20India

We all are workers :  PM Modi while interacting with G20 functionaries at Bharat Mandapam",0,0,0,0,https://twitter.com/manish_bhawar/status/1705267651080225121,9/22/2023,#G20India                 ,                                     
@manish_bhawar,"#G20India

The credit for the G20 Summit's success goes to all of you (Team G20): PM Modi",0,0,0,0,https://twitter.com/manish_bhawar/status/1705267419714027971,9/22/2023,#G20India                 ,                                     
@manish_bhawar,"#G20India

PM Shri @narendramodi Ji interacted with ground level functionaries of G20Summit at Bharat Mandapam",0,0,0,0,https://twitter.com/manish_bhawar/status/1705267372217729032,9/22/2023,#G20India                 ,narendramodi                                     
@spmrfoundation,"Glimpses of the Joint Event between SPMRF and @bhupro on Success of India's #G20 Presidency. 

?? New Lecture Theatre Complex, South Campus (Banaras Hindu University) 

@anirbanganguly @BinayBharat @live_pathikrit
#G20Bharat #G20India #G20 #Y20India",0,4,0,13,https://twitter.com/spmrfoundation/status/1705239957936497014,9/22/2023,#G20 #G20Bharat #G20India #G20 #Y20India             ,bhupro anirbanganguly BinayBharat live_pathikrit                                  
@g20org,"Welcome to the land of intricate sculptures, art & more!

Home to structures of ornate craftsmanship and rich history, #Khajuraho is ready to host the 4th Infrastructure Working Group Meeting and carry forward discussions under the WG. #IWG #G20India 

??? September 21-22",11,121,3,610,https://twitter.com/g20org/status/1704698409184375035,9/21/2023,#Khajuraho #IWG #G20India               ,                                     
@g20org,"Welcome to the City of Lights! ?

One of the oldest living cities in the world, #Varanasi is a centre of tranquility, culture and an ancient legacy.
 
The holy city is ready to host its 1st #G20India event - the Meeting of Agricultural Chief Scientists. #G20MACS

??? April 17-19",18,298,26,838,https://twitter.com/g20org/status/1647607388353236992,4/16/2023,#Varanasi #G20India #G20MACS               ,                                     
@IndianCERT,"Safety tip of the day: Beware of WatsApp phishing.
#indiancert #cyberswachhtakendra #staysafeonline #cybersecurity #G20India #g20dewg #besafe #staysafe #mygov #meity #onlinefraud #cybercrime #scam #cyberalert #CSK #cybersecurityawareness",2,1,0,2,https://twitter.com/IndianCERT/status/1705260326185558333,9/22/2023,#indiancert #cyberswachhtakendra #staysafeonline #cybersecurity #G20India #g20dewg #besafe #staysafe #mygov #meity #onlinefraud #cybercrime #scam #cyberalert #CSK #cybersecurityawareness  ,                                     
@FinMinIndia,"The 4??th Infrastructure Working Group #IWG meeting concluded successfully in #Khajuraho under #G20India Presidency. 

Discussions were aimed at exploring ways to enable inclusive cities and attract private financing for quality infrastructure. 

Here's a glimpse of the mesmerising two-day event.

@g20org @RBI #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam",2,3,0,17,https://twitter.com/FinMinIndia/status/1705253715144569208,9/22/2023,#IWG #Khajuraho #G20India #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam             ,g20org RBI                                    
@1158APFront5aab,"In #1158recruitment 122candidates r working in #govtcolleges,

483 joined at #DPI(Waiting for Station allotment)& resigned frm their previous govt/aided/private jobs on 02-03/12/2021. 

Languages & Librarian candidates were waiting for their joining.
#Justice_For_1158
#G20India",10,159,3,161,https://twitter.com/1158APFront5aab/status/1699757847653835252,9/7/2023,#1158recruitment #govtcolleges #DPI #Justice_For_1158 #G20India             ,                                     
@airnewsalerts,"#G20 delegates also visits the famous Western Group of Temples of #Khajuraho, included in UNESCO World Heritage Site.

#G20India | #IWG | @UNESCO",0,3,0,19,https://twitter.com/airnewsalerts/status/1705234757477638271,9/22/2023,#G20 #Khajuraho #G20India #IWG              ,UNESCO                                     
@SadhguruJV,"The aspiration of One Earth, One Family, One Future should be taken further ahead. This is the only way forward for the wellbeing of Humanity on this Planet. -Sg #G20India
@PMOIndia @g20org @MEAIndia #ConsciousPlanet",150,1528,697,4452,https://twitter.com/SadhguruJV/status/1701494229925761482,9/12/2023,#G20India #ConsciousPlanet                ,PMOIndia g20org MEAIndia                                   
@airnewsalerts,"#G20India| The fourth G20 Infrastructure Working Group (#IWG) meeting under India's #G20 presidency concludes in #Khajuraho. The delegations discusses the implementation of Quality Infrastructure Investment indices and improvements in Infra-tracker tool.

@g20org",2,8,0,24,https://twitter.com/airnewsalerts/status/1705234077232828652,9/22/2023,#G20India #IWG #G20 #Khajuraho              ,g20org                                     
@FinMinIndia,"The 4??th Infrastructure Working Group #IWG meeting is all set to host #G20 delegates in #Khajuraho under #G20India Presidency. The meeting will  discuss other priorities outlined in the 2023 Infrastructure Agenda. 

 ??? 21-22 September 2023

@g20org @RBI
#OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam",9,30,2,134,https://twitter.com/FinMinIndia/status/1704696300149858474,9/21/2023,#IWG #G20 #Khajuraho #G20India #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam            ,g20org RBI                                    
@g20org,"Towards strengthening financial resilience!

The 4th International Financial Architecture Working Group Meeting under #G20India will be held in #Seoul.

??? September 21 - 22

#IFAWG",13,74,4,492,https://twitter.com/g20org/status/1704539303244873899,9/20/2023,#G20India #Seoul #IFAWG               ,                                     
@airnewsalerts,"AIR News Special Program- #CurrentAffairs

Discussion on G20 Infrastructure Working Group

Experts: Ashok Sajjanhar, Former Diplomat

A K Bhattacharya, Economic Analyst

??LIVE : vid.puffyan.us/watch?v=qxed0TCW…

Stay Tuned |??? #G20India | @g20org",0,0,0,5,https://twitter.com/airnewsalerts/status/1705250613641326948,9/22/2023,#CurrentAffairs #G20India                ,g20org                                     
@Drishtixsingh,"G20 decorations were still hanging in the streets of delhi, 

Saying Vasudhaiva Kutumbakam,” signifying global unity ??

Yet, it seems our global leaders couldn't quite hang on to that slogan for more than 4-5 days. 

#G20India #G20Bharat #G20Summit2023",0,0,0,0,https://twitter.com/Drishtixsingh/status/1705248292517597659,9/22/2023,#G20India #G20Bharat #G20Summit2023               ,                                     
@MIB_India,"PM @narendramodi interacts with ground level functionaries of #G20 Summit at #BharatMandapam.

#G20India #G20Bharat
@PMOIndia @g20org
https://https://twitter.com/i/broadcasts/1ZkKzjMyWQDKv",0,5,0,5,https://twitter.com/MIB_India/status/1705205367800787092,9/22/2023,#G20 #BharatMandapam #G20India #G20Bharat              ,narendramodi PMOIndia g20org                                   
@g20org,"Thursday calls for a #G20India quiz!

Comment below with your answer now. ????",15,42,0,253,https://twitter.com/g20org/status/1704859703547932819,9/21/2023,#G20India                 ,                                     
@LabourMinistry,"Glimpses of Employment Working Group Meetings from ""People's G20"" an e-book on India's G20 Presidency.
#G20India
@byadavbjp @Rameswar_Teli @mygovindia @PIB_India",2,21,0,31,https://twitter.com/LabourMinistry/status/1704137134402048344,9/19/2023,#G20India                 ,byadavbjp Rameswar_Teli mygovindia PIB_India                                  
